unit_code,canonical_name,organization_type,unit_level,admin_level,org_nature,year_start,year_end,source_ref,source_url,source_type,source_kind,code_source,crawled_at,crawl_version,unit_name_raw,unit_code_raw,dedup_key,qa_label,qa_annotator,qa_confidence,qa_note,qa_date,dataset_name,export_date
KHAC_SNV_DNO,Sở Nội vụ Đắk Nông,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Nội vụ Đắk Nông,KHAC_SNV_DNO,so noi vu ak nong,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SGTVT_DNO,Sở Giao thông vận tải Đắk Nông,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Giao thông vận tải Đắk Nông,KHAC_SGTVT_DNO,so giao thong van tai ak nong,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SCT_DNO,Sở Công Thương Đắk Nông,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Công Thương Đắk Nông,KHAC_SCT_DNO,so cong thuong ak nong,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SNNPTNT_DNO,Sở Nông nghiệp và Phát triển nông thôn Đắk Nông,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Nông nghiệp và Phát triển nông thôn Đắk Nông,KHAC_SNNPTNT_DNO,so nong nghiep va phat trien nong thon ak nong,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SLĐTBXH_DNO,Sở Lao động - Thương binh và Xã hội Đắk Nông,KHAC,cap_phong,cap_xa,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Lao động - Thương binh và Xã hội Đắk Nông,KHAC_SLĐTBXH_DNO,so lao ong thuong binh va xa hoi ak nong,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SVHTTDL_DNO,Sở Văn hóa Thể thao và Du lịch Đắk Nông,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Văn hóa Thể thao và Du lịch Đắk Nông,KHAC_SVHTTDL_DNO,so van hoa the thao va du lich ak nong,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_STTTT_DNO,Sở Thông tin và Truyền thông Đắk Nông,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Thông tin và Truyền thông Đắk Nông,KHAC_STTTT_DNO,so thong tin va truyen thong ak nong,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SKHCN_DNO,Sở Khoa học và Công nghệ Đắk Nông,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Khoa học và Công nghệ Đắk Nông,KHAC_SKHCN_DNO,so khoa hoc va cong nghe ak nong,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_UBND_KHA,Ủy ban nhân dân Khánh Hòa,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Ủy ban nhân dân Khánh Hòa,KHAC_UBND_KHA,uy ban nhan dan khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_BHXH_KHA,Bảo hiểm Xã hội Khánh Hòa,KHAC,cap_tinh,cap_xa,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Bảo hiểm Xã hội Khánh Hòa,KHAC_BHXH_KHA,bao hiem xa hoi khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SYT_KHA,Sở Y tế Khánh Hòa,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Y tế Khánh Hòa,KHAC_SYT_KHA,so y te khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SGD_KHA,Sở Giáo dục và Đào tạo Khánh Hòa,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Giáo dục và Đào tạo Khánh Hòa,KHAC_SGD_KHA,so giao duc va ao tao khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_STC_KHA,Sở Tài chính Khánh Hòa,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Tài chính Khánh Hòa,KHAC_STC_KHA,so tai chinh khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_STP_KHA,Sở Tư pháp Khánh Hòa,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Tư pháp Khánh Hòa,KHAC_STP_KHA,so tu phap khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SKH_KHA,Sở Kế hoạch và Đầu tư Khánh Hòa,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Kế hoạch và Đầu tư Khánh Hòa,KHAC_SKH_KHA,so ke hoach va au tu khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SXD_KHA,Sở Xây dựng Khánh Hòa,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Xây dựng Khánh Hòa,KHAC_SXD_KHA,so xay dung khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_STNMT_KHA,Sở Tài nguyên và Môi trường Khánh Hòa,KHAC,truong_hoc,cap_tinh,giao_duc,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Tài nguyên và Môi trường Khánh Hòa,KHAC_STNMT_KHA,so tai nguyen va moi truong khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SNV_KHA,Sở Nội vụ Khánh Hòa,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Nội vụ Khánh Hòa,KHAC_SNV_KHA,so noi vu khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SGTVT_KHA,Sở Giao thông vận tải Khánh Hòa,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Giao thông vận tải Khánh Hòa,KHAC_SGTVT_KHA,so giao thong van tai khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SCT_KHA,Sở Công Thương Khánh Hòa,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Công Thương Khánh Hòa,KHAC_SCT_KHA,so cong thuong khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SNNPTNT_KHA,Sở Nông nghiệp và Phát triển nông thôn Khánh Hòa,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Nông nghiệp và Phát triển nông thôn Khánh Hòa,KHAC_SNNPTNT_KHA,so nong nghiep va phat trien nong thon khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SLĐTBXH_KHA,Sở Lao động - Thương binh và Xã hội Khánh Hòa,KHAC,cap_phong,cap_xa,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Lao động - Thương binh và Xã hội Khánh Hòa,KHAC_SLĐTBXH_KHA,so lao ong thuong binh va xa hoi khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SVHTTDL_KHA,Sở Văn hóa Thể thao và Du lịch Khánh Hòa,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Văn hóa Thể thao và Du lịch Khánh Hòa,KHAC_SVHTTDL_KHA,so van hoa the thao va du lich khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_STTTT_KHA,Sở Thông tin và Truyền thông Khánh Hòa,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Thông tin và Truyền thông Khánh Hòa,KHAC_STTTT_KHA,so thong tin va truyen thong khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SKHCN_KHA,Sở Khoa học và Công nghệ Khánh Hòa,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Khoa học và Công nghệ Khánh Hòa,KHAC_SKHCN_KHA,so khoa hoc va cong nghe khanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_UBND_BTN,Ủy ban nhân dân Bình Thuận,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Ủy ban nhân dân Bình Thuận,KHAC_UBND_BTN,uy ban nhan dan binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_BHXH_BTN,Bảo hiểm Xã hội Bình Thuận,KHAC,cap_tinh,cap_xa,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Bảo hiểm Xã hội Bình Thuận,KHAC_BHXH_BTN,bao hiem xa hoi binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SYT_BTN,Sở Y tế Bình Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Y tế Bình Thuận,KHAC_SYT_BTN,so y te binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SGD_BTN,Sở Giáo dục và Đào tạo Bình Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Giáo dục và Đào tạo Bình Thuận,KHAC_SGD_BTN,so giao duc va ao tao binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_STC_BTN,Sở Tài chính Bình Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Tài chính Bình Thuận,KHAC_STC_BTN,so tai chinh binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_STP_BTN,Sở Tư pháp Bình Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Tư pháp Bình Thuận,KHAC_STP_BTN,so tu phap binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SKH_BTN,Sở Kế hoạch và Đầu tư Bình Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Kế hoạch và Đầu tư Bình Thuận,KHAC_SKH_BTN,so ke hoach va au tu binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SXD_BTN,Sở Xây dựng Bình Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Xây dựng Bình Thuận,KHAC_SXD_BTN,so xay dung binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_STNMT_BTN,Sở Tài nguyên và Môi trường Bình Thuận,KHAC,truong_hoc,cap_tinh,giao_duc,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Tài nguyên và Môi trường Bình Thuận,KHAC_STNMT_BTN,so tai nguyen va moi truong binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SNV_BTN,Sở Nội vụ Bình Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Nội vụ Bình Thuận,KHAC_SNV_BTN,so noi vu binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SGTVT_BTN,Sở Giao thông vận tải Bình Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Giao thông vận tải Bình Thuận,KHAC_SGTVT_BTN,so giao thong van tai binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SCT_BTN,Sở Công Thương Bình Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Công Thương Bình Thuận,KHAC_SCT_BTN,so cong thuong binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SNNPTNT_BTN,Sở Nông nghiệp và Phát triển nông thôn Bình Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Nông nghiệp và Phát triển nông thôn Bình Thuận,KHAC_SNNPTNT_BTN,so nong nghiep va phat trien nong thon binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SLĐTBXH_BTN,Sở Lao động - Thương binh và Xã hội Bình Thuận,KHAC,cap_phong,cap_xa,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Lao động - Thương binh và Xã hội Bình Thuận,KHAC_SLĐTBXH_BTN,so lao ong thuong binh va xa hoi binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SVHTTDL_BTN,Sở Văn hóa Thể thao và Du lịch Bình Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Văn hóa Thể thao và Du lịch Bình Thuận,KHAC_SVHTTDL_BTN,so van hoa the thao va du lich binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_STTTT_BTN,Sở Thông tin và Truyền thông Bình Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Thông tin và Truyền thông Bình Thuận,KHAC_STTTT_BTN,so thong tin va truyen thong binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SKHCN_BTN,Sở Khoa học và Công nghệ Bình Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Khoa học và Công nghệ Bình Thuận,KHAC_SKHCN_BTN,so khoa hoc va cong nghe binh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_UBND_NTN,Ủy ban nhân dân Ninh Thuận,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Ủy ban nhân dân Ninh Thuận,KHAC_UBND_NTN,uy ban nhan dan ninh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_BHXH_NTN,Bảo hiểm Xã hội Ninh Thuận,KHAC,cap_tinh,cap_xa,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Bảo hiểm Xã hội Ninh Thuận,KHAC_BHXH_NTN,bao hiem xa hoi ninh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SYT_NTN,Sở Y tế Ninh Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Y tế Ninh Thuận,KHAC_SYT_NTN,so y te ninh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SGD_NTN,Sở Giáo dục và Đào tạo Ninh Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Giáo dục và Đào tạo Ninh Thuận,KHAC_SGD_NTN,so giao duc va ao tao ninh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_STC_NTN,Sở Tài chính Ninh Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Tài chính Ninh Thuận,KHAC_STC_NTN,so tai chinh ninh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_STP_NTN,Sở Tư pháp Ninh Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Tư pháp Ninh Thuận,KHAC_STP_NTN,so tu phap ninh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SKH_NTN,Sở Kế hoạch và Đầu tư Ninh Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Kế hoạch và Đầu tư Ninh Thuận,KHAC_SKH_NTN,so ke hoach va au tu ninh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_SXD_NTN,Sở Xây dựng Ninh Thuận,KHAC,cap_phong,cap_tinh,so_nganh,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Sở Xây dựng Ninh Thuận,KHAC_SXD_NTN,so xay dung ninh thuan,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
